Date;Zone;Consommation_totale;Consommation_industrielle_(hors_SFM);Consommation_distribution_publique;Consommation_SFM;Consommation_PIRR;Prevision_realisee_en_J-5_prevision_totale_GRTgaz;Prevision_realisee_en_J-4_prevision_totale_GRTgaz;Prevision_realisee_en_J-3_prevision_totale_GRTgaz;Prevision_realisee_en_J-2_prevision_totale_GRTgaz;Prevision_realisee_en_J-1_prevision_totale_GRTgaz;Prevision_realisee_en_J-1_avant_17h_prevision_totale_GRTgaz;Prevision_realisee_en_J_avant_15h_prevision_totale_GRTgaz;Prevision_realisee_en_J_apres_15h_prevision_totale_GRTgaz;Prevision_realisee_en_J-5_indus_hors_SFM;Prevision_realisee_en_J-4_indus_hors_SFM;Prevision_realisee_en_J-3_indus_hors_SFM;Prevision_realisee_en_J-2_indus_hors_SFM;Prevision_realisee_en_J-1_avant_17h_indus_hors_SFM;Prevision_realisee_en_J-1_apres_17h_indus_hors_SFM;Prevision_realisee_en_J_avant_15h_indus_hors_SFM;Prevision_realisee_en_J_apres_15h_indus_hors_SFM;Prevision_realisee_en_J-5_distribution_publique;Prevision_realisee_en_J-4_distribution_publique;Prevision_realisee_en_J-3_distribution_publique;Prevision_realisee_en_J-2_distribution_publique; Prevision_realisee_en_J-1_avant_17h_distribution_publique;Prevision_realisee_en_J-1_apres_17h_distribution_publique;Prevision_realisee_en_J_avant_15h_distribution_publique;Prevision_realisee_en_J_apres_15h_distribution_publique;Prevision_realisee_en_J-5_SFM;Prevision_realisee_en_J-4_SFM;Prevision_realisee_en_J-3_SFM;Prevision_realisee_en_J-2_SFM; Prevision_realisee_en_J-1_avant_17h_SFM;Prevision_realisee_en_J-1_apres_17h_SFM;Prevision_realisee_en_J_avant_15h_SFM;Prevision_realisee_en_J_apres_15h_SFM;Prevision_realisee_en_J-5_PIRR;Prevision_realisee_en_J-4_PIRR;Prevision_realisee_en_J-3_PIRR;Prevision_realisee_en_J-2_PIRR; Prevision_realisee_en_J-1_avant_17h_PIRR;Prevision_realisee_en_J-1_apres_17h_PIRR;Prevision_realisee_en_J_avant_15h_PIRR;Prevision_realisee_en_J_apres_15h_PIRR;Prevision_expediteurs_J-1_14H;Prevision_expediteurs_J-1_16H;Prevision_expediteurs_J-1_18H;Prevision_expediteurs_J-1_20H;Prevision_expediteurs_J-1_21H;Prevision_expediteurs_J-1_22H;Prevision_expediteurs_J-1_23H;Prevision_expediteurs_J-1_00H;Prevision_expediteurs_J-1_01H;Prevision_expediteurs_J-1_02H;Prevision_expediteurs_J-1_03H;Prevision_expediteurs_J_04H;Prevision_expediteurs_J_05H;Prevision_expediteurs_J_06H;Prevision_expediteurs_J_07H;Prevision_expediteurs_J_08H;Prevision_expediteurs_J_09H;Prevision_expediteurs_J_10H;Prevision_expediteurs_J_11H;Prevision_expediteurs_J_12H;Prevision_expediteurs_J_13H;Prevision_expediteurs_J_14H;Prevision_expediteurs_J_15H;Prevision_expediteurs_J_16H;Prevision_expediteurs_J_17H;Prevision_expediteurs_J_18H;Prevision_expediteurs_J_19H;Prevision_expediteurs_J_20H;Prevision_expediteurs_J_21H;Prevision_expediteurs_J_22H;Prevision_expediteurs_J_23H;Prevision_expediteurs_J_00H;Prevision_expediteurs_J_01H;Prevision_expediteurs_J_02H;Prevision_expediteurs_J_03H;Temperature_moyenne
25/02/2016;Sud;548175121;120735104;377507092;49847998;84927;546317116;563598751;550511890;552583881;548878221;540955912;440478643;538917197;124180558;123685317;119303282;119385035;117878331;117882384;100833829;119912937;397197194;413449918;371096039;373198322;379267117;379068705;288789151;368283541;14540197;15376513;49127729;49369644;51732773;44004823;50855663;50720719;10399167;11087003;10984840;10630880;0;0;0;0;467631949;495285279;508710717;541490598;541490598;541490598;541237598;545683674;545683674;545683674;545591426;538582426;538582426;538582426;545179426;550781356;542983368;542983368;543563697;547910509;547910509;542908068;540941823;540345392;541774424;541007037;536578462;535860042;535860042;535860042;535860042;536906695;536906695;536906695;536906695;
26/02/2016;Sud;554518448;122360057;395789810;35717642;650939;587577860;537322475;591105427;587465142;608238553;503438519;549882870;545150875;124284970;120264179;121533000;119198682;126027261;109439976;119778753;122546461;435059160;391202882;411230724;408344234;422289066;348813928;384966511;386843647;16827420;15461519;47775348;48777472;48777472;45184615;45137606;35760767;11406310;10393895;10566355;11144754;11144754;0;0;0;515995096;518777823;523882486;539416468;539416468;551818468;551818468;554075953;554075953;554075953;554075953;554075953;554075953;554075953;554059953;554527369;554527369;554752563;554752563;555140087;555140087;555446034;556654528;558126539;555965539;554838321;562377160;558340612;558340612;556347678;556347678;556345872;556130793;547444430;547444430;
27/02/2016;Sud;492745570;116858992;374875804;502237;508537;478968810;516995261;508000923;313830722;468588028;468574863;472151299;486190651;109965652;112607721;110142333;40668310;113104148;113139053;114462779;116808929;343411312;377220435;375173699;256599301;355106412;355058342;357292346;368887294;14877622;15869431;11593167;5249166;377468;377468;396174;494428;10714224;11297674;11091724;11313945;0;0;0;0;398828604;433116772;439129512;454972729;454972729;454972729;454972729;455349217;455350036;462907194;462907194;462907194;462907194;462907194;462907194;461459793;462543489;462543489;462543489;462543489;462189067;458928587;458968587;458990279;461092188;457725013;457732927;458732927;462737914;464737914;464737914;465133641;465133641;465133641;465133641;
28/02/2016;Sud;497176361;117867117;376669874;2095937;543433;523647135;526082236;349383160;477616345;486544468;486851421;473416598;485116998;111262438;110741284;45837246;110434986;112460987;112548256;112871255;116776054;386830581;389814815;292604490;355689825;373475720;373695404;359924391;366575544;14724209;15114942;314000;851000;607761;607761;620952;1765400;10829907;10411195;10627424;10640534;0;0;0;0;459259190;458994740;460047597;458243469;458243469;458243469;458243469;458245796;458930668;458930668;458930668;458930668;458930668;458930668;458930668;461677863;461677863;461677863;461677863;460973812;474367423;473837801;475017785;475699800;475727218;475727218;474482616;474168552;459473065;459473065;476189332;476147613;476147613;476147613;476147613;
29/02/2016;Sud;641433722;131466999;456315402;53293740;357581;610913693;499770307;607059035;593652356;593401592;593302594;601747827;629108257;124407769;76077521;126304693;124682439;124713942;124749259;125826234;129824249;462115452;399043530;433402209;423131702;421603402;421968118;429456794;445714081;13435243;13815328;36559268;35251145;47084248;46585217;46464799;53569927;10955229;10833928;10792865;10587070;0;0;0;0;574295701;584889006;585025806;585444006;585725688;585725688;585725688;586610707;586626829;586626829;586626829;586626829;586626829;586626829;586626829;586626829;586626829;587049744;587003785;587353387;587353387;593835277;596979870;600828524;600861775;609304207;603522784;603522784;603522784;603522784;603522784;603524835;603524835;603524835;603524835;
01/03/2016;Sud;589412521;130907057;411284011;41602173;5619280;499881851;558399718;567686604;564579038;588567102;596137976;583439933;578141619;88862638;124520089;124032305;125326599;127716186;127742271;127797086;129846405;393415178;417397260;413612241;409012177;417503292;417710057;405661890;399327143;8860989;8022348;21712982;21800622;43347624;43347620;42636602;41646137;8743046;8460021;8329076;8439640;0;7338028;7344355;7321934;501345780;522709210;554848183;552317566;552317566;565986566;565986566;585070254;585070254;585070254;585070254;585070254;585070254;585070254;585070254;586857446;586704793;586704793;586704793;588791173;588861966;588622946;602986120;603378883;601745157;601745157;600446677;600027384;604643347;604643347;604643347;604657484;604657484;604532823;604532823;
02/03/2016;Sud;542488611;126130398;389026394;22328836;5002983;512114686;516786246;525980270;541281404;523196669;530784646;513273583;530090370;122110242;121622778;122413233;124378197;130657302;130692808;123450011;125511339;377338980;378811452;373045809;375779423;367894428;368230251;360500409;375035811;4762649;8198388;22519377;32972831;24644939;24644940;22114658;22338694;7902815;8153628;8001851;8150953;0;7216647;7208505;7204526;501627553;521098277;516818323;538701179;538701179;538701179;538701179;538701179;549701179;549701179;549701179;549701179;549701179;549701179;549701179;542122366;547147655;547147655;547287958;542135839;541929934;532288392;530492230;537796085;535973427;528484451;522571919;523100255;523100255;523100255;523100255;526610274;526610274;526610274;526610274;
03/03/2016;Sud;584457849;125865264;415536592;38544494;4511499;515606983;520130166;549460636;551403902;552114551;558316705;574503233;575322183;122731671;124848205;125871641;130220860;126737083;126752696;124819076;125313794;378760352;383101051;379710470;380158498;381868513;382085288;402719681;404337604;6479032;4885980;36564649;33364772;43508955;42496074;39798258;38471813;7635928;7294930;7313876;7659772;0;6982647;7166218;7198972;511284004;517664737;547724751;570604573;570604573;570604573;570604573;566823190;566823190;566825794;566825794;566825794;566825794;566825794;566825794;570446535;571145003;571145003;570746041;570733584;569374851;569707645;567007017;566179333;565885519;562971876;564695812;564719812;564719812;566276397;566276397;566266865;566543298;566543298;566543298;
04/03/2016;Sud;535998289;116707500;388273072;25932364;5085353;510213219;506698243;556523351;548395194;536994529;544849166;535942674;526179189;124214402;124754590;128244053;125764425;122809566;122836752;117480778;116861221;372010524;367284402;373706433;366857599;373011866;373358084;373544185;375327557;6577467;7050841;46764496;47791856;41173097;41173096;37404941;26448388;7410826;7608410;7808369;7981314;0;7481234;7512770;7542023;496495933;509349918;515932095;543827910;543457910;543457910;543472568;543449874;543449874;543449874;543449874;543449874;543449874;543449874;543449874;538645638;538348561;538348561;538347825;540299186;549745740;550223740;551221678;552204604;550663052;553400333;555267919;556604701;553270527;553270527;553270527;553268459;553268459;553268459;553268459;
05/03/2016;Sud;484492396;111233528;368139516;61331;5058021;482259185;520407278;500558932;503124159;483218431;490868329;471667073;473756360;118537216;123688010;119348208;117512901;114526208;114576143;110799865;110118885;346651480;381039336;356356876;363926345;368218842;368405797;352979692;355783379;9798616;8084614;17273524;14087523;473381;473381;487133;445425;7271873;7595318;7580324;7597390;0;7413008;7400383;7408671;443495269;449294547;450798411;498169532;498169532;498169532;498169532;498169532;498169532;498169532;498169532;498169532;498169532;498169532;498169532;499159592;499159592;496745575;496745575;496745533;496122748;495749469;495553639;495663158;497571959;497446357;499322470;498226393;498626393;498626393;498626393;498621913;498621913;498621913;498621913;
06/03/2016;Sud;518137902;111423856;399732448;2155062;4826536;548741293;527711790;530258534;525076858;499078195;506998294;502783542;510454104;124000861;121766371;119494823;118752261;111702302;111706870;109229049;111565752;406516562;388263495;391407167;388151406;385501302;385821138;382496111;387410805;9954478;9757485;11706767;10256173;1874591;1874591;3466003;3831327;8269392;7924439;7649777;7917018;0;7595695;7592379;7646220;532255243;531345402;530412980;530412980;530412980;530412980;530412980;530395365;530395365;530395365;530395365;530395365;530395365;530395365;530395365;531157094;531157094;531157094;531157094;531156843;530957940;530720631;484354207;482530331;486971926;484491897;484422540;484645251;478006036;478006036;478006036;478007596;478007596;486994830;486994830;
07/03/2016;Sud;632312445;123940651;447426539;54737167;6208088;587132075;586875719;620322590;616663829;604895463;613112225;610266994;610016048;130993046;129437754;128420464;122747942;118543994;118581885;125967406;123511702;443453858;445222660;441634118;434382680;434411672;434751958;422560459;430357285;3824939;3608259;41473322;50364976;51939797;51392798;53242140;47710284;8860232;8607046;8794686;9168231;0;8385584;8496989;8436777;660435054;620337480;618924594;606258001;600081150;600081150;600081150;600081372;600075372;594536372;594536372;594536372;594536372;594536372;594536372;589437738;604430516;604130705;604094245;604094401;628244761;629258684;629259654;628153520;623884569;618576169;624836441;628708658;618793736;618793736;621867736;621867736;623420271;623420271;623420271;
08/03/2016;Sud;648873875;123273995;466381761;53008251;6209868;595190839;588734480;620922597;619192856;607244022;634780320;631992994;636250778;130886434;129792971;125438222;124883402;128706274;128761921;120823703;121892091;449708078;444975670;443914155;444496163;436036924;436348459;439836186;450728318;5838261;5153600;42916236;40811829;42500824;61497877;63104450;55397397;8758066;8812239;8653984;9001462;0;8172063;8228655;8232972;582247786;583399988;590885905;634541018;648179018;648179018;648179018;648179018;648179018;648179018;648179018;648179018;648179018;648179018;648179018;649274390;649274390;652061691;652061691;651260391;653329938;656960998;658705829;655168346;653617918;653190958;652085992;652085992;652085992;652085992;652085992;652088608;651781335;651781335;651781335;
09/03/2016;Sud;625962653;114302463;453041609;52147232;6471349;578466498;575206057;622216369;643319218;625331423;635394704;609332629;607679767;127316315;123939936;124140742;127400898;126163922;126229261;113910892;113142506;437326668;438354835;441579472;444299155;440878675;441043481;432040652;437664786;4992387;4443573;47751107;62511005;58288826;59636320;54693514;48183727;8831128;8467713;8745048;9108160;0;8485642;8687571;8688748;601188539;605811377;614653401;631044028;631044028;631044028;631044028;631044028;631044028;631044028;631044028;631044028;631044028;631044028;631044028;630290692;629680692;629926738;629926738;629926738;635004582;635124500;632847392;621335784;620832456;620429774;618769447;619946681;619946681;619946681;619677062;617004062;617004062;617004062;617004062;
10/03/2016;Sud;581624517;112954664;403490302;58699321;6480230;532459055;539085562;616839600;596968743;574808554;583315362;566431345;567860091;121382243;121997564;126584925;123859132;116623368;116675287;108985642;111422936;400007434;404998070;426696699;410610165;396816282;397009023;393035575;389440670;3231676;3693409;54964814;54031540;61368904;61368903;56148314;58748217;7837702;8396519;8593162;8467906;0;8262149;8261814;8248268;563952472;593577951;602714518;617781826;617781826;617781826;617781826;617782959;617782959;617782959;617782959;617782959;617782959;617782959;617424959;617325195;618226872;617699867;617699867;617606533;621204356;621203097;620664442;604027614;605539827;594733343;594506031;592556144;592556144;592556144;592556144;591997491;591997491;591997491;591997491;
11/03/2016;Sud;557262866;112602208;381542416;56761928;6356314;492640480;516484453;562354084;544976644;521472424;533663328;547357833;545408562;117115831;121416898;120672648;119738489;110752483;110763297;112693588;112154525;366142347;385957794;395965018;378950949;364916892;365261324;369953965;369364960;1792249;1581299;37891822;38561801;45803049;50174520;57398063;56641190;7590053;7528462;7824596;7725405;0;7464187;7312217;7247887;538998127;549157628;540155540;574951035;574951035;574951035;574951035;574951001;574951001;574951001;574951001;574951001;574951001;574951001;574951001;573532950;572480728;572270678;572747678;572905678;572811710;563270371;560541222;562349575;562494969;561500112;561993531;554481132;554481132;554481132;553453119;553443139;553443139;553443139;553443139;
12/03/2016;Sud;447058346;102291100;338494301;107126;6165819;437411905;452366783;490893474;480108367;442832230;449896590;442033803;435520181;111728390;110221026;112294442;108774831;107493886;107543361;105485780;101996288;317964586;333408850;356115373;349400302;334987076;335352496;329547333;326809704;1117065;1580833;15330074;14818075;351268;351268;380435;85553;6601864;7156074;7153585;7115159;0;6649465;6620255;6628636;461596708;453997812;454197046;458191302;458191302;458191302;458191302;458191302;458191302;458191302;458191302;458191302;458191302;458191302;458191302;455989999;455989999;455989999;455989999;455989999;452574912;452583594;452212349;450829551;450810727;452107684;451792345;452239275;452239275;452178067;448076249;448061998;448061998;448061998;448061998;
13/03/2016;Sud;448788336;98617621;343158126;926964;6085625;433989022;471429905;471865352;463075839;443874725;450577179;431960657;435206508;108516146;112092770;109275246;110679920;105128828;105101662;98543959;98048678;317103672;350745173;348030198;345049473;337596744;337424025;325366230;329244915;1804912;1954020;7805000;314000;1149153;1149153;1174786;1160681;6564292;6637942;6754908;7032446;0;6902339;6875682;6752234;443162781;441781421;446610353;448166878;448166878;448166878;448097455;448097437;448098961;448098961;448098961;448098961;448098961;448098961;448098961;445260758;444967503;444967503;444967541;444967541;447008228;446314222;446624705;449307487;449274132;448802581;449657641;450157641;450157641;450157641;446157641;446060651;446060651;446060651;446060651;
14/03/2016;Sud;527816203;106470418;352970965;62359791;6015029;520243261;510415540;531794666;529208404;505617315;515378146;509000532;512926715;123757706;120071305;120014154;117086538;109017254;109027673;104623303;105751599;384371733;378340611;368482522;368448555;348692730;348842256;339322336;337982600;5444405;5127741;36097165;36584166;47907331;50088780;57367295;61516765;6669417;6875883;7200825;7089145;0;7419437;7687598;7675751;523883466;533309393;542815499;542790617;542790617;542790617;542790617;539254088;539254088;539254088;539254088;539169797;539169797;539169797;539169797;540255524;540255524;540545747;539665713;538446472;540868027;540592862;540812616;541063535;542636063;543657918;544661202;544649203;530175660;530775660;528785747;528785747;528785009;528785009;528785009;
15/03/2016;Sud;500602618;105429680;338388779;51669240;5114919;507979355;496196566;522624110;516081271;499156012;498071712;489889380;488949916;120281844;119738784;117200784;113597402;108838315;108899751;104758330;105172467;376218125;364925022;358630219;352521375;331578001;331678237;321904952;324937538;4499251;4546297;39922741;43124189;58739696;50289482;55997073;51623737;6980135;6986463;6870366;6838305;0;7204242;7229025;7216174;479396710;514347570;519954934;529343789;529343789;529343789;529119789;529119813;529119813;529119813;529119813;529119813;529119813;522168813;522168813;522998655;522998655;523352398;524120800;524156252;524804535;519028588;520102349;517036515;515818851;509943695;511023649;511269649;500769649;499703649;499440585;500979380;500979380;500979380;500979380;
02/02/2016;Nord;1109726641;292798765;800216245;15041847;1669784;1203198669;1194071126;1127981544;1128848470;1120287144;1118006876;1070507074;1106210472;310202562;312580800;301365762;301344464;295165119;295101283;279098691;289621292;855070510;844838390;797546783;797461394;806928576;806831926;771668450;794972762;28491690;27440677;20155854;21109969;11826639;9073691;12882512;14862466;9433907;9211259;8913145;8932643;6366810;6999976;6857421;6753952;973946801;986279392;;1096500513;1120451096;1120451096;1120451096;1120451096;1120451096;1120451096;1120451096;1120451096;1120451096;1120451096;1120451096;1120451096;1116106910;1113253184;1113253184;1113230671;1105885297;1105312124;1106030533;1105346727;1105122296;1108238772;1105286804;1105286804;1105286804;1095296804;1095296804;1095398118;1095276815;1095276815;1095276815;
03/02/2016;Nord;1314459174;319928526;958083698;34762180;1684770;1323498812;1303040422;1330679757;1314498184;1258954741;1258951129;1291210552;1309563838;320623324;313072759;313036373;312985264;288426023;288370290;307624308;316473286;951379460;944359540;944392226;943936915;918674928;918789022;936933864;952207429;41371794;36014843;63679671;47637339;44747332;44747331;39678627;34014428;10124234;9593280;9571487;9938666;7106458;7044486;6973753;6868695;1212173664;1230884250;1217653504;1303464106;1272394107;1272394107;1272394107;1271892727;1271892727;1271892727;1271892727;1271892728;1271892728;1271892728;1271892728;1271669554;1271669554;1271669554;1271960414;1272016083;1271784180;1271923200;1249323059;1249714692;1254294752;1255337315;1263684175;1259931065;1259995065;1259995065;1259651065;1259891284;1259891284;1259891284;1259891284;
04/02/2016;Nord;1290662417;317596002;912722231;57648276;2695908;1351676633;1343956311;1371742611;1273152909;1255153182;1255118505;1316342133;1292898326;312340876;312349168;312242360;295564383;305413096;305377842;314227751;316192503;987786837;987467416;987556536;904929468;889284079;889235881;938725180;911019158;41261925;34166774;61776781;62468290;52713806;52713805;55799720;58222820;10286995;9972953;10166934;10190768;7742201;7790977;7589482;7463845;1164642584;1209959010;1212329342;1281296657;1281441657;1281441657;1281441657;1281821974;1281821974;1281821974;1281821974;1281821974;1281821974;1281821974;1281821974;1281821974;1283144227;1283179194;1294893968;1294944980;1300322882;1304754660;1298134381;1294836679;1297610167;1290857864;1291152535;1294043993;1291824993;1291824993;1291453993;1291581645;1291581645;1291581645;1291581645;
05/02/2016;Nord;1163588006;302198073;802240185;56463513;2686235;1231033573;1227939771;1174864971;1191219823;1218542136;1224584789;1142698358;1161363781;299213600;298306261;285081604;295356398;309503356;309456993;298914770;301074544;895461638;890102188;829780068;841452145;853666358;853786075;784017190;796419710;27000310;29862319;50519098;44807915;48882788;53824368;52391988;56634866;9358025;9669003;9484201;9603365;6489634;7517353;7374410;7234661;998795732;1103418685;1170383596;1192076310;1192556310;1192556310;1192684310;1192232711;1192232711;1192232711;1192232711;1192232711;1192232711;1192232711;1192232711;1194483212;1194483212;1194483212;1185736009;1185736009;1185729987;1185589677;1194563350;1194355806;1199449457;1206181883;1200862927;1198101794;1198101794;1198101794;1198101794;1198218855;1199708855;1199708855;1199708855;
06/02/2016;Nord;986757509;277390886;706335305;360000;2671318;1086188633;1063274106;1018998929;1029666229;1020903272;1021621319;984504843;985287395;287996659;275463992;277392282;285208946;279045531;278992594;273947464;275853837;765003909;754644475;732135770;734766938;735110426;734766571;702839537;701960046;23928253;24056728;384015;384015;384015;384015;329074;199407;9259812;9108911;9086862;9306330;6363300;7478139;7388768;7274105;963523769;1018448349;1002192039;1010436848;1010436848;1010436848;1010436848;1008475357;1008475357;1008475357;1008475357;1008475357;1008475357;1008475357;1008475357;1007324242;1007324242;1010740341;1010740341;1010837770;1010516253;996008633;995976504;991145135;991125203;989857079;989857080;990219011;990219011;989849183;989849183;989849183;989054310;989054310;989054310;
07/02/2016;Nord;1047081649;284100617;760022067;289116;2669849;1109724138;1122725721;1089506911;1053851350;1018439752;1019568899;1024823497;1046180910;275873804;281323090;283704399;277177987;273615206;273607145;276659840;281779593;795084349;808073444;795782444;766860221;737683487;737729038;739896746;756405768;29468688;24154369;759990;741943;741943;741943;859312;705568;9297297;9174818;9260078;9071199;6399116;7490773;7407599;7289981;968911188;964772734;999932727;999573712;999573712;999573712;999573712;999689176;999689176;999689176;999689176;999689176;999689176;999689176;999689176;997815499;997815499;1001634520;1001634520;1001636565;1002299118;1002301936;1001839049;1015471288;1015325013;1013583407;1013583407;1012533365;1012533365;1014180652;1013432597;1014270718;1014270718;1014270718;1014270718;
08/02/2016;Nord;1177319507;310384831;863871106;379405;2684165;1224461161;1238779323;1158975408;1145135285;1118071968;1119144690;1152300731;1182833308;307128601;307866073;298300253;301219483;303504931;303549435;304734435;310612776;879156129;891895584;836390927;819604497;807267693;807166843;839309734;864884818;28640303;29574323;14936216;14939208;1110900;1110900;1053225;191936;9536128;9443343;9348012;9372097;6188444;7317512;7203337;7143778;1106399701;1105082187;1116434182;1116434183;1116434183;1117553409;1117553409;1117553409;1116886818;1116886818;1116886818;1116886818;1116886818;1116886818;1116886818;1115794553;1115759159;1107017689;1107071587;1107154323;1108638294;1117009706;1117483319;1124608968;1126386859;1124036960;1127752802;1127752802;1127752802;1127274717;1127289771;1128047895;1128047895;1128047895;1128047895;
09/02/2016;Nord;1301925816;321899269;954119450;23218068;2689029;1302290511;1262609791;1276685170;1241222245;1256338684;1253353508;1231968229;1237217140;318115199;311588089;314268001;310127832;319851861;319868441;313423096;319925294;940854082;908468041;932637448;901712406;920741336;920617009;893557208;889255983;33630407;32874178;20005540;20017968;9595640;5534989;17763120;20839341;9690823;9679483;9774181;9364039;6149847;7333069;7224805;7196522;1090026555;1156468872;1195561706;1231607736;1231607737;1231607737;1231607737;1231607737;1231607737;1232202923;1232202923;1232202923;1232202923;1232202923;1232202923;1233264417;1233264417;1235359962;1235359962;1235360425;1235275489;1246533054;1250237629;1250498541;1259987591;1266674033;1268919766;1268942766;1268942766;1267983492;1269483492;1269848357;1270164051;1270164051;1270164051;
10/02/2016;Nord;1413405345;329059317;1013131062;68521706;2693260;1322609379;1376211586;1372068809;1394370539;1353325619;1354599041;1432640547;1411028164;322980325;326951918;323229779;325654229;318277362;318287411;330755572;328286191;949980948;999538978;998487680;1016662063;963985282;963925519;1029025134;1006138273;39454291;39381967;40462651;42006747;64884620;65020591;65520284;69354338;10193815;10338723;9888699;10047500;6178355;7365520;7339557;7249362;1084450726;1329615456;1357823734;1384029264;1384029264;1384029265;1384029265;1384029265;1384113593;1384113593;1384113593;1384113593;1384113593;1384113593;1384113593;1385109569;1385109569;1404831384;1404831384;1404913099;1404221716;1384698306;1382365193;1388913932;1386627423;1390307033;1398694407;1398694407;1398586407;1398586407;1399160944;1396770476;1396770476;1396770476;1396770476;
11/02/2016;Nord;1421886431;323936463;1001590184;92079068;4280716;1363744756;1350785066;1434012798;1428311683;1517230256;1521607372;1462948199;1424994120;326574324;323065711;329578552;323513694;327342743;327343744;322283017;323364483;985681489;972745827;1040281519;1042760099;1073441588;1073421149;1023935066;997724319;41046065;44573596;53694037;51402300;109957126;112511607;108346241;95614196;10442878;10399932;10458690;10635590;6488799;8330872;8383875;8291122;1386071927;1438944893;1448611806;1484933711;1485223711;1484540711;1484540711;1484540712;1484540712;1485041002;1485041002;1485041002;1485041002;1485041002;1485041002;1487048328;1487048328;1482446846;1482446846;1481996846;1473035930;1473043589;1472959616;1464482584;1463975297;1460117556;1461820542;1457326118;1457326118;1457326118;1457394105;1457394105;1457478545;1457478545;1457478545;
12/02/2016;Nord;1405340329;316787699;1002159420;82113946;4279264;1337567342;1388472707;1393715493;1487669968;1439448336;1441765890;1410031716;1410182747;318738356;321986745;318523843;329131970;321181212;321227580;315412410;316580609;964072523;1013145004;1023067073;1097920982;1029601190;1029696732;1003128993;1002911486;44391222;42991521;41300006;49667288;82174615;82395581;83115814;82345461;10365241;10349437;10824571;10949728;6491319;8445997;8374499;8345191;1143834936;1379100089;1395886517;1417594348;1417594348;1417594348;1417594348;1417430839;1417430839;1417430839;1417430839;1417430839;1417430839;1417430839;1417430839;1418160286;1417868286;1423506096;1423872635;1424003914;1404395563;1408136688;1405443547;1405768739;1398624190;1400178966;1400668445;1402789348;1402789348;1402789348;1403515606;1403515606;1403370245;1403370245;1403370245;
13/02/2016;Nord;1173822897;288419338;881891657;835393;2676509;1271864337;1250330117;1252472031;1264081746;1215067318;1216344468;1183522865;1179244975;299734631;290470059;301056907;301691110;299055610;299019214;284835330;288102704;929680862;905213976;940719884;951858443;909260112;909420307;890916728;882876971;32777912;44356179;384015;384015;384015;384015;331223;885743;9670932;10289903;10311225;10148178;6367581;7520932;7439584;7379557;1056785827;1082191667;1083563193;1183189579;1183189579;1183164418;1183164418;1183166718;1183166718;1182831146;1182831146;1182831146;1182831146;1182831146;1182831146;1182369864;1182369864;1183438857;1183438857;1183438857;1191349681;1190827709;1188600048;1187878840;1191473987;1192019220;1192019220;1192035145;1189680467;1189680467;1188027477;1188241046;1188241046;1188241046;1188241046;
14/02/2016;Nord;1206813254;292025974;910924067;1187150;2676063;1251078857;1316678096;1227231865;1234803616;1228155822;1229416175;1184974792;1206700793;287264475;296243218;294053785;294236506;291789964;291805856;285084020;290411261;912322593;966360563;922075896;929878225;929436145;929547064;891580776;908427314;41365638;43815193;1174768;759990;792073;792073;1109334;691875;10126151;10259122;9927416;9928895;6137640;7271182;7200662;7170343;1179872964;1181030976;1182166690;1187773760;1187773760;1187773760;1187773760;1187773760;1187420999;1187420999;1187420999;1187420999;1187420999;1187420999;1187420999;1186759407;1186759407;1184141618;1184141618;1184147370;1183408282;1184211839;1181019830;1182097822;1182097822;1182445433;1182206482;1182206482;1182206482;1182208140;1182208140;1185882747;1185882747;1185882747;1185882747;
15/02/2016;Nord;1501535719;313095838;1103561423;82176200;2702258;1479220702;1458291925;1440272140;1432539276;1475439681;1472137980;1503147360;1502806456;323409256;320587268;319322001;317587413;315867633;315860972;317322370;313657989;1101316130;1083882941;1093534351;1074832048;1082282726;1082234205;1105431086;1099609330;44042727;43691946;17316160;29774375;71269024;66902484;73185357;82334245;10452589;10129770;10099628;10345440;6020298;7140319;7208547;7204892;1423665727;1423946603;1441490274;1440910492;1440910488;1440912623;1440912623;1440395866;1440395866;1440395866;1440395867;1440395867;1440395867;1440395867;1440395868;1440050047;1424995047;1424305162;1422957788;1427949782;1429811261;1431806929;1437088619;1433443891;1433443891;1435344934;1437174193;1437797193;1436456193;1436456193;1435638242;1435948635;1435946245;1435946245;1435946245;
16/02/2016;Nord;1616638483;320461241;1158417404;134114773;3645065;1512886918;1527561802;1589769714;1558750469;1610315758;1611773288;1619837795;1608504092;327848440;324202798;323698368;319419625;330376536;330352676;315414141;321283856;1128821100;1142724174;1182428259;1162585026;1169125350;1169204919;1178891755;1150574093;45655770;49895330;72809546;65659069;104473513;104747854;118069186;129217072;10561608;10739500;10833541;11086749;6340359;7467839;7462713;7429071;1384180817;1464331360;1487555150;1582348788;1583173788;1583173788;1583173788;1583291491;1583291491;1583291491;1583291491;1575447491;1575447491;1575447491;1583017491;1583017491;1584106074;1581367247;1581367247;1581367247;1584909425;1596336740;1601865127;1597567388;1590670936;1582587935;1589377761;1587543750;1587543750;1588879750;1579378660;1587378660;1587156874;1587156874;1587156874;
