16/03/2016,14.595333,-60.995667,22.85249481201174,3
17/03/2016,14.595333,-60.995667,23.678750610351585,4
18/03/2016,14.595333,-60.995667,25.160371398925804,5
19/03/2016,14.595333,-60.995667,26.02637634277346,6
20/03/2016,14.595333,-60.995667,26.17075119018557,7
16/03/2016,5.4855,-54.031667,32.467500305175804,3
17/03/2016,5.4855,-54.031667,29.23624954223635,4
18/03/2016,5.4855,-54.031667,28.674123382568382,5
19/03/2016,5.4855,-54.031667,27.590127563476585,6
20/03/2016,5.4855,-54.031667,27.428125000000023,7
16/03/2016,4.822333,-52.365333,27.767503356933616,3
17/03/2016,4.822333,-52.365333,26.990003204345726,4
18/03/2016,4.822333,-52.365333,27.11750183105471,5
19/03/2016,4.822333,-52.365333,26.55312881469729,6
20/03/2016,4.822333,-52.365333,26.42187652587893,7
16/03/2016,3.890667,-51.804667,28.970002746582054,3
17/03/2016,3.890667,-51.804667,26.716252899169945,4
18/03/2016,3.890667,-51.804667,25.419126129150413,5
19/03/2016,3.890667,-51.804667,26.79687652587893,6
20/03/2016,3.890667,-51.804667,26.15311965942385,7
16/03/2016,3.640167,-54.028333,29.450006103515648,3
17/03/2016,3.640167,-54.028333,26.43124923706057,4
18/03/2016,3.640167,-54.028333,25.84412536621096,5
19/03/2016,3.640167,-54.028333,25.87637863159182,6
20/03/2016,3.640167,-54.028333,26.189500427246116,7
16/03/2016,-66.663167,140.001,-32.79999771118162,3
17/03/2016,-66.663167,140.001,-23.969999694824196,4
18/03/2016,-66.663167,140.001,-28.797127151489235,5
19/03/2016,-66.663167,140.001,-27.431249999999977,6
20/03/2016,-66.663167,140.001,-36.24062576293943,7
